ERR6913277.47.1	CP018189.1	99.248	133	1	0	1	133	1883642	1883774	1.71e-59	241
ERR6913277.48.1	CP018189.1	100.000	115	0	0	1	115	18294	18180	2.82e-51	213
ERR6913277.48.1	CP018189.1	100.000	115	0	0	1	115	66090	65976	2.82e-51	213
ERR6913277.48.1	CP018189.1	100.000	115	0	0	1	115	123132	123018	2.82e-51	213
ERR6913277.48.1	CP018189.1	100.000	115	0	0	1	115	128935	128821	2.82e-51	213
ERR6913277.48.1	CP018189.1	100.000	115	0	0	1	115	344961	344847	2.82e-51	213
ERR6913277.48.1	CP018189.1	100.000	115	0	0	1	115	1999737	1999851	2.82e-51	213
ERR6913277.48.1	CP018186.1	100.000	115	0	0	1	115	18294	18180	2.82e-51	213
ERR6913277.48.1	CP018186.1	100.000	115	0	0	1	115	66090	65976	2.82e-51	213
ERR6913277.48.1	CP018186.1	100.000	115	0	0	1	115	123132	123018	2.82e-51	213
ERR6913277.48.1	CP018186.1	100.000	115	0	0	1	115	128935	128821	2.82e-51	213
ERR6913277.48.1	CP018186.1	100.000	115	0	0	1	115	344961	344847	2.82e-51	213
ERR6913277.48.1	CP018186.1	100.000	115	0	0	1	115	1999742	1999856	2.82e-51	213
ERR6913277.48.1	CP040804.1	100.000	115	0	0	1	115	19738	19852	2.82e-51	213
ERR6913277.48.1	CP040804.1	100.000	115	0	0	1	115	25541	25655	2.82e-51	213
ERR6913277.48.1	CP040804.1	100.000	115	0	0	1	115	98377	98491	2.82e-51	213
ERR6913277.48.1	CP040804.1	100.000	115	0	0	1	115	148360	148474	2.82e-51	213
ERR6913277.48.1	CP040804.1	100.000	115	0	0	1	115	344703	344589	2.82e-51	213
ERR6913277.48.1	CP040804.1	100.000	115	0	0	1	115	2002605	2002719	2.82e-51	213
ERR6913277.48.1	CP040804.1	100.000	115	0	0	1	115	2226641	2226755	2.82e-51	213
ERR6913277.48.1	CP040804.1	100.000	115	0	0	1	115	2232331	2232445	2.82e-51	213
ERR6913277.48.1	MK330589.1	100.000	115	0	0	1	115	3420	3306	2.82e-51	213
ERR6913277.48.1	LR134274.1	100.000	115	0	0	1	115	18296	18182	2.82e-51	213
ERR6913277.48.1	LR134274.1	100.000	115	0	0	1	115	66739	66625	2.82e-51	213
ERR6913277.48.1	LR134274.1	100.000	115	0	0	1	115	191846	191732	2.82e-51	213
ERR6913277.48.1	LR134274.1	100.000	115	0	0	1	115	397013	396899	2.82e-51	213
ERR6913277.48.1	LR134274.1	100.000	115	0	0	1	115	2008082	2008196	2.82e-51	213
ERR6913277.48.1	LR134274.1	100.000	115	0	0	1	115	2013886	2014000	2.82e-51	213
ERR6913277.50.1	CP030928.1	100.000	146	0	0	1	146	20098	19953	2.28e-68	270
ERR6913277.50.1	CP030928.1	100.000	146	0	0	1	146	67759	67614	2.28e-68	270
ERR6913277.50.1	CP030928.1	100.000	146	0	0	1	146	131077	130932	2.28e-68	270
ERR6913277.50.1	CP030928.1	100.000	146	0	0	1	146	136883	136738	2.28e-68	270
ERR6913277.50.1	CP030928.1	100.000	146	0	0	1	146	349184	349039	2.28e-68	270
ERR6913277.50.1	CP030928.1	100.000	146	0	0	1	146	1657226	1657371	2.28e-68	270
ERR6913277.50.1	CP030927.1	100.000	146	0	0	1	146	20103	19958	2.28e-68	270
ERR6913277.50.1	CP030927.1	100.000	146	0	0	1	146	124937	124792	2.28e-68	270
ERR6913277.50.1	CP030927.1	100.000	146	0	0	1	146	130745	130600	2.28e-68	270
ERR6913277.50.1	CP030927.1	100.000	146	0	0	1	146	1109409	1109554	2.28e-68	270
ERR6913277.50.1	CP030927.1	100.000	146	0	0	1	146	1669767	1669912	2.28e-68	270
ERR6913277.50.1	CP028896.1	100.000	146	0	0	1	146	20178	20033	2.28e-68	270
ERR6913277.50.1	CP028896.1	100.000	146	0	0	1	146	67838	67693	2.28e-68	270
ERR6913277.50.1	CP028896.1	100.000	146	0	0	1	146	131155	131010	2.28e-68	270
ERR6913277.50.1	CP028896.1	100.000	146	0	0	1	146	136960	136815	2.28e-68	270
ERR6913277.50.1	CP028896.1	100.000	146	0	0	1	146	349261	349116	2.28e-68	270
ERR6913277.50.1	CP028896.1	100.000	146	0	0	1	146	1656902	1657047	2.28e-68	270
ERR6913277.50.1	CP051138.1	100.000	146	0	0	1	146	19458	19313	2.28e-68	270
ERR6913277.50.1	CP051138.1	100.000	146	0	0	1	146	25459	25314	2.28e-68	270
ERR6913277.50.1	CP051138.1	100.000	146	0	0	1	146	84636	84491	2.28e-68	270
ERR6913277.50.1	CP051138.1	100.000	146	0	0	1	146	267658	267513	2.28e-68	270
ERR6913277.50.1	CP051138.1	100.000	146	0	0	1	146	514209	514064	2.28e-68	270
ERR6913277.50.1	CP051138.1	100.000	146	0	0	1	146	1614044	1614189	2.28e-68	270
ERR6913277.50.1	CP054015.1	100.000	146	0	0	1	146	820990	820845	2.28e-68	270
ERR6913277.50.1	CP054015.1	100.000	146	0	0	1	146	826803	826658	2.28e-68	270
ERR6913277.50.1	CP054015.1	100.000	146	0	0	1	146	887811	887666	2.28e-68	270
ERR6913277.50.1	CP054015.1	100.000	146	0	0	1	146	1056672	1056527	2.28e-68	270
ERR6913277.50.1	CP054015.1	100.000	146	0	0	1	146	1115359	1115214	2.28e-68	270
ERR6913277.50.1	CP054015.1	100.000	146	0	0	1	146	1287241	1287096	2.28e-68	270
ERR6913277.51.1	CP030928.1	100.000	238	0	0	1	238	20684	20921	2.98e-119	440
ERR6913277.51.1	CP030928.1	100.000	238	0	0	1	238	68345	68582	2.98e-119	440
ERR6913277.51.1	CP030928.1	100.000	238	0	0	1	238	131663	131900	2.98e-119	440
ERR6913277.51.1	CP030928.1	100.000	238	0	0	1	238	137469	137706	2.98e-119	440
ERR6913277.51.1	CP030928.1	100.000	238	0	0	1	238	349770	350007	2.98e-119	440
ERR6913277.51.1	CP030928.1	100.000	238	0	0	1	238	1656640	1656403	2.98e-119	440
ERR6913277.51.1	CP030927.1	100.000	238	0	0	1	238	20689	20926	2.98e-119	440
ERR6913277.51.1	CP030927.1	100.000	238	0	0	1	238	125523	125760	2.98e-119	440
ERR6913277.51.1	CP030927.1	100.000	238	0	0	1	238	131331	131568	2.98e-119	440
ERR6913277.51.1	CP030927.1	100.000	238	0	0	1	238	1108823	1108586	2.98e-119	440
ERR6913277.51.1	CP030927.1	100.000	238	0	0	1	238	1669181	1668944	2.98e-119	440
ERR6913277.51.1	CP028896.1	100.000	238	0	0	1	238	20764	21001	2.98e-119	440
ERR6913277.51.1	CP028896.1	100.000	238	0	0	1	238	68424	68661	2.98e-119	440
ERR6913277.51.1	CP028896.1	100.000	238	0	0	1	238	131741	131978	2.98e-119	440
ERR6913277.51.1	CP028896.1	100.000	238	0	0	1	238	137546	137783	2.98e-119	440
ERR6913277.51.1	CP028896.1	100.000	238	0	0	1	238	349847	350084	2.98e-119	440
ERR6913277.51.1	CP028896.1	100.000	238	0	0	1	238	1656316	1656079	2.98e-119	440
ERR6913277.51.1	CP053998.1	100.000	238	0	0	1	238	932163	931926	2.98e-119	440
ERR6913277.51.1	CP053998.1	100.000	238	0	0	1	238	937968	937731	2.98e-119	440
ERR6913277.51.1	CP053998.1	100.000	238	0	0	1	238	1147066	1147303	2.98e-119	440
ERR6913277.51.1	CP053998.1	100.000	238	0	0	1	238	1193308	1193545	2.98e-119	440
ERR6913277.51.1	CP053998.1	100.000	238	0	0	1	238	1253883	1254120	2.98e-119	440
ERR6913277.51.1	CP053998.1	100.000	238	0	0	1	238	1467288	1467525	2.98e-119	440
ERR6913277.51.1	CP049053.1	100.000	238	0	0	1	238	22102	22339	2.98e-119	440
ERR6913277.51.1	CP049053.1	100.000	238	0	0	1	238	69821	70058	2.98e-119	440
ERR6913277.51.1	CP049053.1	100.000	238	0	0	1	238	131759	131996	2.98e-119	440
ERR6913277.51.1	CP049053.1	100.000	238	0	0	1	238	137566	137803	2.98e-119	440
ERR6913277.51.1	CP049053.1	100.000	238	0	0	1	238	350357	350594	2.98e-119	440
ERR6913277.51.1	CP049053.1	100.000	238	0	0	1	238	1637356	1637119	2.98e-119	440
